Date,Day,Open (Unit Curr),High (Unit Curr),Low (Unit Curr),Close (Unit Curr),Volume (000's),Overnight,Intraday,Previous day,,No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x)
23-Jul-2009,Thursday,247.52,254.08,246.41,252.37,2177.33,,,,,32747.00,439.04,320778.19,21.57,21.43,15231.04,2.71,2.94,14.07,13.66,2.44,2.12
22-Jul-2009,Wednesday,250.75,254.61,243.31,244.83,959.92,,,,,35898.00,192.37,311201.20,20.93,20.79,14843.12,2.63,2.85,13.70,13.31,2.37,2.06
21-Jul-2009,Tuesday,252.60,253.20,248.53,249.82,736.60,,,,,31579.00,149.22,317536.02,21.35,21.21,15062.49,2.69,2.91,13.94,13.54,2.41,2.10
20-Jul-2009,Monday,242.69,251.98,240.96,251.44,1329.80,,,,,49129.00,266.94,319597.79,21.49,21.35,15191.01,2.70,2.93,14.02,13.62,2.43,2.11
17-Jul-2009,Friday,241.45,243.19,237.63,239.40,1259.61,,,,,45059.00,244.89,304291.91,20.46,20.33,14744.92,2.58,2.79,13.44,13.06,2.31,2.01
16-Jul-2009,Thursday,235.88,243.51,232.78,239.51,1697.43,,,,,59307.00,326.72,304433.56,20.47,20.34,14250.25,2.58,2.79,13.45,13.06,2.31,2.01
15-Jul-2009,Wednesday,227.21,234.08,223.75,232.17,889.38,,,,,37853.00,163.93,295100.51,19.84,19.71,14253.24,2.50,2.70,13.10,12.72,2.24,1.95
14-Jul-2009,Tuesday,220.40,225.96,218.71,224.27,792.80,,,,,35350.00,141.96,285059.23,19.17,19.04,13853.70,2.41,2.61,12.72,12.36,2.17,1.89
13-Jul-2009,Monday,216.81,218.58,212.76,216.42,1099.49,,,,,42303.00,191.46,275088.76,18.50,18.38,13400.32,2.33,2.52,12.34,11.99,2.09,1.82
10-Jul-2009,Friday,230.28,232.78,216.69,220.20,1129.41,,,,,45115.00,205.90,279896.94,18.82,18.70,13504.22,2.37,2.56,12.52,12.17,2.13,1.85
09-Jul-2009,Thursday,226.84,232.00,226.84,229.36,960.57,,,,,38667.00,178.43,291535.70,19.60,19.48,13757.46,2.47,2.67,12.96,12.59,2.22,1.93
08-Jul-2009,Wednesday,225.11,234.04,222.88,226.51,1873.47,,,,,63882.00,345.29,287915.80,19.36,19.23,13769.15,2.44,2.64,12.82,12.46,2.19,1.90
07-Jul-2009,Tuesday,236.51,236.51,226.19,229.73,1499.87,,,,,53904.00,278.48,292007.86,19.64,19.51,14170.45,2.47,2.68,12.98,12.61,2.22,1.93
06-Jul-2009,Monday,252.60,253.96,231.01,234.47,2017.57,,,,,72313.00,394.71,298027.91,20.04,19.91,14043.40,2.52,2.73,13.21,12.83,2.27,1.97
03-Jul-2009,Friday,247.52,252.00,245.20,250.84,1090.72,,,,,47410.00,219.47,318842.33,21.44,21.30,14913.05,2.70,2.92,13.99,13.59,2.42,2.11
02-Jul-2009,Thursday,256.31,257.43,247.09,248.90,1127.10,,,,,45051.00,228.09,316371.36,21.27,21.14,14658.49,2.68,2.90,13.90,13.50,2.41,2.09
01-Jul-2009,Wednesday,248.88,258.17,246.28,254.74,1150.31,,,,,47536.00,234.57,323800.02,21.77,21.63,14645.47,2.74,2.97,14.18,13.77,2.46,2.14
30-Jun-2009,Tuesday,259.99,260.66,248.93,250.53,880.48,,,,,34098.00,180.33,318448.87,21.41,21.27,14493.84,2.70,2.92,13.98,13.58,2.42,2.11
29-Jun-2009,Monday,252.60,261.50,250.75,258.16,951.27,,,,,42758.00,197.38,328143.90,21.43,21.92,14785.74,2.87,3.01,13.88,13.93,2.31,2.17
26-Jun-2009,Friday,245.46,251.98,243.38,251.19,1056.72,,,,,50616.00,211.65,319273.29,20.85,21.33,14764.64,2.79,2.93,13.56,13.61,2.25,2.11
25-Jun-2009,Thursday,251.21,251.21,240.99,242.63,973.04,,,,,37676.00,193.16,308390.32,20.14,20.60,14345.62,2.69,2.83,13.16,13.21,2.17,2.04
24-Jun-2009,Wednesday,250.78,251.95,244.31,247.66,1048.18,,,,,44481.00,210.12,314780.03,20.56,21.03,14422.73,2.75,2.88,13.40,13.44,2.22,2.08
23-Jun-2009,Tuesday,237.71,251.69,235.40,249.63,1805.22,,,,,77758.00,358.13,317290.28,20.73,21.20,14324.01,2.77,2.91,13.49,13.53,2.24,2.10
22-Jun-2009,Monday,255.20,256.56,239.25,241.76,1626.36,,,,,61823.00,323.23,307280.77,20.07,20.53,14326.22,2.68,2.82,13.12,13.17,2.17,2.03
19-Jun-2009,Friday,253.71,255.07,244.73,252.55,1389.88,,,,,52944.00,281.46,320996.63,20.97,21.44,14521.89,2.80,2.94,13.62,13.67,2.26,2.12
18-Jun-2009,Thursday,253.96,256.56,246.55,250.73,1618.66,,,,,60999.00,329.34,318690.98,20.82,21.29,14265.53,2.78,2.92,13.54,13.59,2.25,2.11
17-Jun-2009,Wednesday,264.98,269.65,252.10,253.93,1711.09,,,,,58524.00,362.05,322759.31,21.08,21.56,14522.84,2.82,2.96,13.69,13.73,2.28,2.13
16-Jun-2009,Tuesday,265.47,270.43,262.63,265.18,1229.92,,,,,49643.00,265.26,337049.60,22.02,22.52,14957.91,2.94,3.09,14.21,14.26,2.38,2.23
15-Jun-2009,Monday,288.34,292.22,268.92,269.99,2129.02,,,,,85088.00,474.47,343163.90,22.42,22.93,14875.52,3.00,3.14,14.43,14.48,2.42,2.27
12-Jun-2009,Friday,286.03,293.74,285.04,291.82,1136.86,,,,,43634.00,266.75,370918.24,24.23,24.78,15237.94,3.24,3.40,15.45,15.49,2.61,2.45
11-Jun-2009,Thursday,284.75,289.87,282.68,284.76,650.91,,,,,21536.00,149.73,361939.59,23.64,24.18,15411.47,3.16,3.32,15.12,15.16,2.55,2.39
10-Jun-2009,Wednesday,282.94,289.92,282.35,287.30,893.38,,,,,29209.00,207.32,365165.92,23.85,24.40,15466.81,3.19,3.35,15.24,15.28,2.57,2.41
09-Jun-2009,Tuesday,269.93,283.06,268.09,281.31,1110.15,,,,,33793.00,249.42,357556.50,23.36,23.89,15127.00,3.12,3.28,14.96,15.00,2.52,2.36
08-Jun-2009,Monday,272.90,279.84,228.81,271.03,1052.75,,,,,40448.00,233.21,344493.78,22.50,23.01,14665.92,3.01,3.16,14.48,14.53,2.43,2.28
05-Jun-2009,Friday,281.08,283.55,270.70,273.88,985.60,,,,,37118.00,219.31,348105.70,22.74,23.26,15103.55,3.04,3.19,14.61,14.66,2.45,2.30
04-Jun-2009,Thursday,274.89,280.08,267.45,279.30,1154.20,,,,,42376.00,255.52,355006.91,23.19,23.72,15008.68,3.10,3.25,14.87,14.91,2.50,2.35
03-Jun-2009,Wednesday,284.16,284.79,275.90,277.96,843.60,,,,,26597.00,190.77,353291.44,23.08,23.60,14870.90,3.08,3.24,14.80,14.85,2.49,2.34
02-Jun-2009,Tuesday,283.55,285.90,275.50,282.21,860.03,,,,,28978.00,194.65,358705.39,23.43,23.96,14874.91,3.13,3.29,15.00,15.05,2.53,2.37
01-Jun-2009,Monday,285.41,286.21,279.47,282.42,751.12,,,,,25957.00,171.86,358965.07,23.45,23.98,14840.63,3.13,3.29,15.01,15.06,2.53,2.37
29-May-2009,Friday,276.75,285.29,273.87,282.00,1591.56,,,,,47800.00,361.16,358433.02,23.41,23.95,14625.25,3.13,3.28,14.99,15.04,2.53,2.37
28-May-2009,Thursday,272.41,277.98,271.17,274.87,1022.77,,,,,33772.00,227.79,349367.93,22.82,23.34,14296.01,3.05,3.20,14.66,14.70,2.46,2.31
27-May-2009,Wednesday,269.96,272.53,266.61,270.82,914.32,,,,,27711.00,199.06,344221.60,22.48,23.00,14109.64,3.01,3.15,14.47,14.52,2.43,2.28
26-May-2009,Tuesday,270.54,273.65,264.01,265.48,824.48,,,,,28369.00,178.20,337430.65,22.04,22.54,13589.23,2.95,3.09,14.22,14.27,2.38,2.23
25-May-2009,Monday,269.31,274.14,266.84,271.58,901.65,,,,,36150.00,196.84,345189.49,22.55,23.06,13913.22,3.01,3.16,14.51,14.55,2.43,2.28
22-May-2009,Friday,259.40,273.01,259.40,270.32,1186.32,,,,,48006.00,257.00,343576.34,22.44,22.95,13887.15,3.00,3.15,14.45,14.49,2.42,2.27
21-May-2009,Thursday,263.24,269.67,260.89,262.11,984.18,,,,,37703.00,210.56,333142.04,21.76,22.26,13736.54,2.91,3.05,14.07,14.11,2.35,2.20
20-May-2009,Wednesday,270.54,278.60,264.48,266.33,1353.03,,,,,41553.00,294.67,338516.57,22.11,22.61,14060.66,2.96,3.10,14.26,14.31,2.39,2.24
19-May-2009,Tuesday,308.19,308.32,272.68,276.79,2209.23,,,,,69914.00,505.00,351807.32,22.98,23.50,14302.03,3.07,3.22,14.75,14.79,2.48,2.33
18-May-2009,Monday,260.27,298.41,260.27,292.12,41.10,,,,,852.00,9.60,371290.96,24.25,24.80,14284.21,3.24,3.40,15.46,15.50,2.62,2.46
15-May-2009,Friday,238.36,242.68,236.75,241.24,898.09,,,,,34506.00,173.89,306615.64,20.03,20.48,12173.42,2.68,2.81,13.10,13.14,2.16,2.03
14-May-2009,Thursday,235.01,238.79,233.28,236.32,1264.24,,,,,42172.00,241.28,300367.65,19.62,20.07,11872.91,2.62,2.75,12.87,12.92,2.12,1.99
13-May-2009,Wednesday,243.92,244.55,236.14,239.95,1463.67,,,,,54951.00,284.08,304986.76,19.92,20.37,12019.65,2.66,2.79,13.04,13.08,2.15,2.02
12-May-2009,Tuesday,229.06,244.51,227.58,242.48,1331.74,,,,,47171.00,253.60,308197.31,20.13,20.59,12158.03,2.69,2.82,13.15,13.20,2.17,2.04
11-May-2009,Monday,236.51,238.11,229.07,230.23,926.16,,,,,29025.00,173.89,292624.56,19.11,19.55,11682.99,2.56,2.68,12.59,12.63,2.06,1.94
08-May-2009,Friday,234.64,238.98,232.17,234.89,1069.51,,,,,36701.00,203.51,298549.91,19.50,19.94,11876.43,2.61,2.74,12.80,12.85,2.10,1.97
07-May-2009,Thursday,235.14,237.99,232.78,236.99,1105.63,,,,,33911.00,210.90,301225.38,19.68,20.12,12116.94,2.63,2.76,12.90,12.95,2.12,1.99
06-May-2009,Wednesday,230.92,239.64,229.07,232.76,1458.86,,,,,50961.00,277.25,295842.98,19.32,19.76,11952.75,2.58,2.71,12.70,12.75,2.09,1.96
05-May-2009,Tuesday,232.78,233.78,227.62,232.38,1064.82,,,,,42305.00,198.40,295355.10,19.29,19.73,12131.08,2.58,2.71,12.69,12.73,2.08,1.95
04-May-2009,Monday,229.57,234.67,228.57,233.45,1377.02,,,,,33737.00,258.18,296716.44,19.38,19.82,12134.75,2.59,2.72,12.74,12.78,2.09,1.96
29-Apr-2009,Wednesday,217.06,224.59,216.44,223.21,1042.64,,,,,34247.00,185.71,283708.61,18.53,18.95,11403.25,2.48,2.60,12.26,12.31,2.00,1.88
28-Apr-2009,Tuesday,219.16,221.87,214.22,215.05,1080.06,,,,,39367.00,190.50,273329.41,17.85,18.26,11001.75,2.39,2.50,11.88,11.93,1.93,1.81
27-Apr-2009,Monday,217.92,223.46,217.92,221.00,1097.18,,,,,38801.00,195.65,280899.38,18.35,18.77,11371.85,2.45,2.57,12.16,12.21,1.98,1.86
24-Apr-2009,Friday,217.31,222.76,213.69,220.97,1345.62,,,,,49489.00,237.18,280852.16,18.35,18.76,11329.05,2.45,2.57,12.16,12.20,1.98,1.86
23-Apr-2009,Thursday,213.59,219.76,210.21,218.22,1348.94,,,,,50666.00,234.72,277358.33,18.12,18.53,11134.99,2.42,2.54,12.03,12.08,1.96,1.83
22-Apr-2009,Wednesday,212.85,214.46,209.51,212.49,1483.12,,,,,44189.00,254.15,270079.51,17.64,18.04,10817.54,2.36,2.47,11.76,11.81,1.90,1.79
21-Apr-2009,Tuesday,208.02,214.71,206.78,211.24,1658.73,,,,,54473.00,283.44,268489.98,17.54,17.94,10898.11,2.34,2.46,11.70,11.75,1.89,1.78
20-Apr-2009,Monday,210.74,217.05,208.96,212.19,1439.01,,,,,48254.00,247.91,269701.80,17.62,18.02,10979.50,2.36,2.47,11.75,11.80,1.90,1.78
17-Apr-2009,Friday,216.69,220.65,210.82,212.66,1589.87,,,,,53490.00,277.99,270299.85,17.66,18.06,11023.09,2.36,2.48,11.77,11.82,1.91,1.79
16-Apr-2009,Thursday,227.84,228.33,212.97,215.02,1948.28,,,,,60536.00,346.02,273290.06,17.85,18.26,10947.40,2.39,2.50,11.88,11.93,1.93,1.81
15-Apr-2009,Wednesday,214.37,227.21,210.50,226.04,1809.03,,,,,52591.00,324.97,287304.74,18.77,19.19,11284.73,2.51,2.63,12.39,12.44,2.03,1.90
13-Apr-2009,Monday,216.94,221.25,213.36,219.07,1214.17,,,,,39589.00,212.98,278444.25,18.19,18.60,10967.22,2.43,2.55,12.07,12.12,1.96,1.84
09-Apr-2009,Thursday,216.01,218.55,211.24,214.59,1662.70,,,,,58977.00,288.57,272747.10,17.82,18.22,10803.86,2.38,2.50,11.86,11.91,1.92,1.80
08-Apr-2009,Wednesday,202.82,215.20,198.75,213.47,2083.33,,,,,61138.00,346.19,271330.68,17.72,18.13,10742.34,2.37,2.49,11.81,11.86,1.91,1.79
06-Apr-2009,Monday,211.74,212.73,204.29,207.06,1441.30,,,,,50843.00,242.26,263178.41,17.19,17.58,10534.87,2.30,2.41,11.51,11.56,1.86,1.74
02-Apr-2009,Thursday,203.56,207.87,198.38,205.85,1721.18,,,,,57916.00,284.23,261643.96,17.09,17.48,10348.83,2.28,2.40,11.45,11.50,1.84,1.73
01-Apr-2009,Wednesday,189.48,196.74,185.43,195.57,1826.49,,,,,66634.00,282.19,248573.56,16.24,16.61,9901.99,2.17,2.28,10.98,11.03,1.75,1.64
31-Mar-2009,Tuesday,189.45,192.22,187.55,188.61,1656.65,,,,,49237.00,254.61,239720.95,15.66,16.01,9708.50,2.09,2.20,10.65,10.70,1.69,1.59
30-Mar-2009,Monday,189.67,190.18,185.00,187.68,2341.93,,,,,60961.00,354.62,238540.57,15.29,12.22,9568.14,2.22,2.40,10.69,9.22,1.56,1.74
27-Mar-2009,Friday,193.77,195.89,190.13,191.68,1925.39,,,,,71185.00,299.37,243623.94,15.62,12.48,10048.49,2.27,2.45,10.89,9.39,1.59,1.78
26-Mar-2009,Thursday,191.90,195.02,188.48,193.97,2391.02,,,,,71484.00,370.54,246543.33,15.80,12.63,10003.10,2.29,2.48,11.01,9.48,1.61,1.80
25-Mar-2009,Wednesday,178.30,191.80,177.69,189.87,2964.31,,,,,100665.00,445.37,241326.19,15.47,12.36,9667.90,2.25,2.43,10.80,9.31,1.58,1.76
24-Mar-2009,Tuesday,179.54,182.38,178.58,179.75,1975.02,,,,,69405.00,287.64,228460.39,14.64,11.70,9471.04,2.13,2.30,10.30,8.89,1.49,1.67
23-Mar-2009,Monday,167.16,179.52,167.16,178.28,1778.57,,,,,61204.00,249.66,226595.44,14.53,11.61,9424.02,2.11,2.28,10.22,8.83,1.48,1.65
20-Mar-2009,Friday,165.30,167.01,163.57,165.74,1240.74,,,,,44700.00,165.76,210660.74,13.50,10.79,8966.68,1.96,2.12,9.59,8.32,1.38,1.54
19-Mar-2009,Thursday,165.91,167.65,163.45,166.50,1437.73,,,,,49440.00,192.41,211620.75,13.57,10.84,9001.75,1.97,2.13,9.63,8.35,1.38,1.54
18-Mar-2009,Wednesday,163.45,168.39,162.45,164.84,1618.36,,,,,49123.00,217.07,209519.73,13.43,10.73,8976.68,1.95,2.11,9.55,8.28,1.37,1.53
17-Mar-2009,Tuesday,164.06,166.14,160.08,161.01,1920.11,,,,,56559.00,252.65,204648.83,13.12,10.48,8863.82,1.90,2.06,9.35,8.12,1.34,1.49
16-Mar-2009,Monday,160.10,164.67,157.69,164.26,1791.35,,,,,55965.00,233.09,208780.05,13.38,10.69,8943.54,1.94,2.10,9.52,8.26,1.36,1.52
13-Mar-2009,Friday,151.69,160.34,150.07,158.78,1435.25,,,,,50202.00,180.72,201815.99,12.94,10.34,8756.61,1.88,2.03,9.24,8.03,1.32,1.47
12-Mar-2009,Thursday,144.87,150.16,144.87,148.83,1864.98,,,,,47640.00,223.54,189162.65,12.13,9.69,8343.75,1.76,1.90,8.74,7.62,1.24,1.38
09-Mar-2009,Monday,143.57,144.13,141.16,142.87,1144.78,,,,,39259.00,131.53,181592.69,11.64,9.30,8160.40,1.69,1.83,8.44,7.38,1.19,1.32
06-Mar-2009,Friday,138.80,146.36,138.44,144.94,2060.94,,,,,66335.00,236.60,184220.93,11.81,9.44,8325.82,1.71,1.85,8.55,7.46,1.20,1.34
05-Mar-2009,Thursday,151.69,152.18,141.53,142.28,2710.96,,,,,79223.00,316.40,180845.13,11.59,9.26,8197.92,1.68,1.82,8.41,7.35,1.18,1.32
04-Mar-2009,Wednesday,148.32,150.44,145.87,149.77,1956.02,,,,,65844.00,234.21,190366.61,12.20,9.75,8446.49,1.77,1.91,8.79,7.66,1.24,1.39
03-Mar-2009,Tuesday,150.07,154.85,145.74,148.47,1799.11,,,,,55341.00,220.27,188706.25,12.10,9.67,8427.29,1.76,1.90,8.73,7.61,1.23,1.38
02-Mar-2009,Monday,154.69,156.35,150.22,151.70,1663.68,,,,,52957.00,205.89,192813.87,12.36,9.88,8607.08,1.79,1.94,8.89,7.74,1.26,1.41
27-Feb-2009,Friday,159.72,160.47,154.53,156.64,1391.54,,,,,46442.00,176.20,199093.32,12.76,10.20,8891.61,1.85,2.00,9.14,7.94,1.30,1.45
26-Feb-2009,Thursday,157.44,160.70,155.07,159.79,1106.50,,,,,39623.00,140.74,203090.77,13.02,10.40,8954.86,1.89,2.04,9.29,8.07,1.33,1.48
25-Feb-2009,Wednesday,154.77,159.11,154.77,156.76,961.89,,,,,35552.00,122.58,199242.83,12.77,10.21,8902.56,1.85,2.00,9.14,7.95,1.30,1.45
24-Feb-2009,Tuesday,151.68,156.41,148.72,155.19,2016.89,,,,,58094.00,248.42,197244.11,12.64,10.10,8822.06,1.84,1.98,9.06,7.88,1.29,1.44
20-Feb-2009,Friday,158.49,159.04,153.70,155.22,1355.99,,,,,44395.00,170.38,197283.45,12.65,10.11,8843.21,1.84,1.98,9.06,7.88,1.29,1.44
19-Feb-2009,Thursday,159.73,162.19,158.73,160.18,1148.66,,,,,43838.00,148.85,203594.38,13.05,10.43,9042.63,1.89,2.05,9.31,8.09,1.33,1.48
18-Feb-2009,Wednesday,154.90,162.95,154.53,160.32,1940.37,,,,,67040.00,250.88,203767.50,13.06,10.44,9015.18,1.90,2.05,9.32,8.09,1.33,1.49
17-Feb-2009,Tuesday,162.21,162.70,155.66,156.96,1409.03,,,,,43705.00,179.69,199494.64,12.79,10.22,9035.00,1.86,2.01,9.15,7.96,1.30,1.45
16-Feb-2009,Monday,170.87,172.73,162.37,163.33,1790.34,,,,,51030.00,239.94,207591.83,13.31,10.63,9305.45,1.93,2.09,9.47,8.22,1.36,1.51
13-Feb-2009,Friday,168.73,173.86,168.73,172.23,998.36,,,,,36525.00,138.69,218907.44,14.03,11.21,9634.74,2.04,2.20,9.92,8.59,1.43,1.60
12-Feb-2009,Thursday,169.02,170.38,166.61,167.37,1377.87,,,,,43684.00,187.70,212730.28,13.64,10.90,9465.83,1.98,2.14,9.67,8.39,1.39,1.55
11-Feb-2009,Wednesday,170.87,172.11,168.67,171.38,1382.75,,,,,50464.00,190.47,217821.52,13.96,11.16,9618.54,2.03,2.19,9.88,8.55,1.42,1.59
10-Feb-2009,Tuesday,171.00,175.11,170.05,173.54,2419.49,,,,,76374.00,337.84,220567.79,14.14,11.30,9647.47,2.05,2.22,9.98,8.64,1.44,1.61
09-Feb-2009,Monday,166.91,173.28,165.92,171.99,1701.91,,,,,55336.00,233.78,218608.42,14.01,11.20,9583.89,2.03,2.20,9.91,8.58,1.43,1.59
06-Feb-2009,Friday,161.22,167.16,160.23,166.35,1787.25,,,,,62984.00,237.43,211439.77,13.55,10.83,9300.86,1.97,2.13,9.62,8.34,1.38,1.54
05-Feb-2009,Thursday,162.58,163.32,157.45,159.33,1497.74,,,,,49850.00,192.87,202508.46,12.98,10.37,9090.88,1.88,2.04,9.27,8.05,1.32,1.48
04-Feb-2009,Wednesday,162.21,165.51,160.61,161.88,1569.44,,,,,53838.00,206.59,205758.35,13.19,10.54,9201.85,1.91,2.07,9.40,8.16,1.34,1.50
03-Feb-2009,Tuesday,158.49,164.68,157.44,161.28,2278.77,,,,,81089.00,297.10,204995.01,13.14,10.50,9149.30,1.91,2.06,9.37,8.13,1.34,1.49
02-Feb-2009,Monday,165.30,167.41,157.68,158.19,1761.73,,,,,64002.00,229.12,201060.52,12.89,10.30,9066.70,1.87,2.02,9.21,8.01,1.31,1.47
30-Jan-2009,Friday,154.78,165.28,153.79,164.09,2245.59,,,,,75761.00,290.76,208559.66,13.37,10.68,9424.24,1.94,2.10,9.51,8.25,1.36,1.52
29-Jan-2009,Thursday,159.12,159.73,153.79,157.01,1640.19,,,,,57445.00,207.00,199565.41,12.79,10.22,9236.28,1.86,2.01,9.15,7.96,1.30,1.46
28-Jan-2009,Wednesday,153.55,158.49,151.81,157.64,1495.95,,,,,52515.00,187.52,200368.05,12.84,10.26,9257.47,1.86,2.01,9.19,7.98,1.31,1.46
27-Jan-2009,Tuesday,144.04,152.83,144.04,151.94,1761.11,,,,,61042.00,212.89,193112.84,12.38,9.89,9004.08,1.80,1.94,8.90,7.75,1.26,1.41
23-Jan-2009,Friday,141.12,145.41,138.68,142.79,2784.74,,,,,92685.00,321.36,181482.47,11.63,9.30,8674.35,1.69,1.83,8.44,7.37,1.19,1.32
22-Jan-2009,Thursday,140.56,142.82,137.08,140.28,2359.90,,,,,88468.00,266.82,178303.40,11.43,9.13,8813.84,1.66,1.79,8.31,7.27,1.16,1.30
21-Jan-2009,Wednesday,143.63,146.42,137.26,138.61,2211.72,,,,,66964.00,254.44,176170.91,11.29,9.02,8779.17,1.64,1.77,8.23,7.20,1.15,1.28
20-Jan-2009,Tuesday,147.35,149.82,144.64,146.41,1558.67,,,,,51202.00,185.94,186085.83,11.93,9.53,9100.55,1.73,1.87,8.62,7.52,1.22,1.36
19-Jan-2009,Monday,151.68,154.72,149.61,152.26,1422.57,,,,,51672.00,175.41,193522.03,12.41,9.91,9329.57,1.80,1.95,8.92,7.76,1.26,1.41
16-Jan-2009,Friday,143.51,152.30,142.39,150.86,2226.43,,,,,78381.00,266.47,191751.50,12.29,9.82,9323.59,1.78,1.93,8.85,7.71,1.25,1.40
15-Jan-2009,Thursday,143.63,143.63,137.32,141.57,2269.07,,,,,73848.00,257.35,179940.15,11.53,9.22,9046.74,1.67,1.81,8.38,7.32,1.18,1.31
14-Jan-2009,Wednesday,134.35,150.69,134.35,145.88,2494.90,,,,,77678.00,286.35,185416.97,11.89,9.50,9370.49,1.73,1.86,8.60,7.50,1.21,1.35
13-Jan-2009,Tuesday,136.82,141.78,132.13,133.84,2215.40,,,,,72979.00,244.63,170111.79,10.90,8.71,9071.36,1.58,1.71,7.99,7.01,1.11,1.24
12-Jan-2009,Monday,141.16,141.78,134.35,136.12,2162.58,,,,,69050.00,238.51,173007.57,11.09,8.86,9110.05,1.61,1.74,8.11,7.10,1.13,1.26
09-Jan-2009,Friday,147.35,148.21,135.26,142.52,2406.92,,,,,73169.00,274.47,181151.98,11.61,9.28,9406.47,1.69,1.82,8.43,7.36,1.18,1.32
07-Jan-2009,Wednesday,170.26,170.87,145.49,148.19,3617.90,,,,,88513.00,459.12,188352.10,12.07,9.65,9586.88,1.75,1.89,8.71,7.60,1.23,1.37
06-Jan-2009,Tuesday,167.16,171.37,164.93,169.39,2017.13,,,,,69497.00,274.89,215303.39,13.80,11.03,10335.93,2.00,2.17,9.78,8.47,1.41,1.57
05-Jan-2009,Monday,161.59,170.50,160.47,169.11,2191.24,,,,,70734.00,292.59,214941.41,13.78,11.01,10275.60,2.00,2.16,9.76,8.46,1.40,1.57
02-Jan-2009,Friday,156.64,160.84,155.02,158.97,2059.81,,,,,72188.00,263.49,202059.88,12.95,10.35,9958.22,1.88,2.03,9.25,8.04,1.32,1.47
01-Jan-2009,Thursday,153.55,156.32,152.92,155.23,1191.18,,,,,45673.00,148.85,197299.14,12.65,10.11,9903.46,1.84,1.98,9.06,7.89,1.29,1.44
31-Dec-2008,Wednesday,155.40,156.63,150.70,152.33,2051.17,,,,,69087.00,254.80,193616.45,12.41,9.92,9647.31,1.80,1.95,8.92,7.77,1.26,1.41
30-Dec-2008,Tuesday,152.92,157.50,152.08,154.65,2540.29,,,,,65182.00,317.77,196558.20,9.72,10.07,9716.16,1.89,1.98,9.02,7.86,1.24,1.43
29-Dec-2008,Monday,151.69,155.10,147.10,154.44,1922.46,,,,,74495.00,234.54,196298.52,9.71,10.06,9533.52,1.89,1.97,9.01,7.85,1.24,1.43
26-Dec-2008,Friday,155.40,157.87,149.25,150.07,1508.98,,,,,51161.00,187.28,190743.05,9.43,9.77,9328.92,1.83,1.92,8.79,7.67,1.21,1.39
24-Dec-2008,Wednesday,154.78,156.15,152.30,153.69,1153.76,,,,,46144.00,143.47,195338.51,9.66,10.01,9568.72,1.88,1.96,8.97,7.82,1.24,1.42
23-Dec-2008,Tuesday,156.63,158.49,154.54,156.02,1560.40,,,,,61072.00,197.13,198305.10,9.81,10.16,9686.75,1.91,1.99,9.09,7.92,1.25,1.45
22-Dec-2008,Monday,165.92,167.49,158.24,159.07,1930.45,,,,,72533.00,254.57,202184.49,10.00,10.36,9928.35,1.94,2.03,9.24,8.04,1.28,1.47
19-Dec-2008,Friday,167.16,170.37,164.06,167.07,2638.47,,,,,96235.00,357.62,212343.29,10.50,10.88,10099.91,2.04,2.14,9.64,8.37,1.34,1.55
18-Dec-2008,Thursday,165.92,169.88,158.65,168.42,3533.34,,,,,123903.00,469.11,214066.58,10.59,10.97,10076.43,2.06,2.15,9.71,8.43,1.35,1.56
17-Dec-2008,Wednesday,172.73,174.34,164.68,167.18,2560.03,,,,,90687.00,347.29,212484.93,10.51,10.88,9715.29,2.04,2.14,9.65,8.38,1.34,1.55
16-Dec-2008,Tuesday,163.44,172.73,163.44,171.72,2951.64,,,,,98867.00,401.39,218252.86,10.80,11.18,9976.98,2.10,2.19,9.88,8.56,1.38,1.59
15-Dec-2008,Monday,163.57,167.76,157.64,165.68,3839.98,,,,,126239.00,505.80,210580.64,10.42,10.79,9832.39,2.03,2.12,9.57,8.32,1.33,1.54
12-Dec-2008,Friday,152.30,163.88,150.15,161.74,3924.93,,,,,128438.00,499.62,205568.13,10.17,10.53,9690.07,1.98,2.07,9.38,8.15,1.30,1.50
11-Dec-2008,Thursday,152.30,160.35,147.60,155.88,3390.98,,,,,115112.00,416.25,198124.12,9.80,10.15,9645.46,1.91,1.99,9.08,7.91,1.25,1.44
10-Dec-2008,Wednesday,141.40,152.61,140.54,151.95,3322.49,,,,,108542.00,395.06,193135.21,9.55,9.89,9654.90,1.86,1.94,8.89,7.75,1.22,1.41
08-Dec-2008,Monday,142.39,145.49,136.97,138.68,2469.12,,,,,83623.00,282.48,176264.21,8.72,9.03,9162.62,1.70,1.77,8.22,7.20,1.11,1.29
05-Dec-2008,Friday,142.39,146.36,136.58,138.51,2770.70,,,,,104158.00,315.21,176043.88,8.71,9.02,8965.20,1.69,1.77,8.21,7.20,1.11,1.28
04-Dec-2008,Thursday,133.73,144.74,130.05,143.55,3642.35,,,,,129117.00,404.62,182449.19,9.02,9.35,9229.75,1.76,1.83,8.46,7.40,1.15,1.33
03-Dec-2008,Wednesday,135.71,139.30,130.02,132.43,2306.86,,,,,86473.00,246.58,168316.58,8.33,8.62,8747.43,1.62,1.69,7.91,6.95,1.06,1.23
